38992
5170	4273	1
1954	4273	1
2891	999	0
498	2947	1
1809	2219	0
115	997	1
3701	4684	0
2847	1670	1
1124	1448	0
2117	995	1
4142	2947	1
459	4976	1
4246	2827	0
3008	3916	0
484	2910	0
190	675	1
3131	1732	1
1306	3980	0
1866	3978	1
711	997	1
4604	2910	0
5527	4273	1
4142	2234	0
809	5577	1
2475	605	0
165	1732	1
4959	2910	0
493	4584	1
3813	1732	1
4545	1677	1
2436	1671	0
848	2910	0
2498	4273	1
476	675	1
3402	675	1
735	4531	0
2414	1673	0
2671	1732	1
4759	4647	1
3308	2910	0
5536	999	1
2594	889	1
3389	889	1
1013	4532	0
1352	1002	0
2699	4273	1
1659	2947	1
5410	2910	0
1548	675	1
1399	2862	0
4661	1644	0
2473	611	0
4218	2234	0
5588	2910	0
4637	2910	0
2300	991	1
229	4976	1
4071	5637	0
2935	4492	0
4913	2271	1
5340	988	1
932	4976	1
769	3474	1
3308	2947	1
873	4700	1
4539	271	0
3797	5448	1
158	2947	1
4166	5448	0
5083	3728	0
811	2271	1
120	3893	1
5191	4492	0
2653	1673	1
1700	3546	1
1483	611	0
4802	1644	0
3642	1732	1
3756	4273	1
356	5577	1
921	991	1
2512	4647	1
1146	2234	1
1493	2234	0
1922	611	0
867	1018	0
2396	1673	1
3085	3546	1
2435	2862	0
5452	889	1
8	2234	1
973	2234	0
4693	1673	1
1315	991	1
2816	1732	1
2041	3916	1
1782	2877	1
5619	271	0
2958	3916	1
1033	4273	1
4414	4273	1
800	5448	1
2339	1734	0
338	1448	0
710	1673	1
4984	4976	1
2528	5595	0
638	4531	0
4555	271	0
4023	611	0
2508	4976	1
1545	1670	0
1276	4647	1
1478	2219	1
2589	2832	0
857	1734	0
263	675	0
2072	4647	1
1171	2234	0
4320	2418	0
363	2910	0
2137	994	1
242	5595	0
2625	331	1
1366	3546	1
2323	991	1
809	3728	0
4974	4536	0
3591	3982	0
2570	5637	0
2447	2910	0
1983	991	1
5280	3917	0
1957	3727	1
1899	1732	1
3576	5607	0
2027	271	0
3947	5448	1
91	1732	1
4935	2947	1
5029	1732	1
4854	1677	0
4580	988	0
5545	2910	0
1682	5448	1
3683	3727	1
4869	4665	0
1501	4647	1
5492	2183	1
2160	2183	1
4085	1732	1
464	5595	0
1216	2947	1
2895	605	0
1137	331	0
9	611	0
206	675	0
3863	2271	1
2738	4479	0
1209	5577	1
1433	1644	0
1777	4491	0
4673	605	0
4631	2910	0
4202	4492	0
2289	5595	0
1627	4647	1
2889	5448	1
4602	3729	1
5307	1673	1
5081	2183	1
3417	2910	0
553	1644	0
3615	1212	0
2435	2910	0
2209	2184	0
3774	1732	1
2647	5448	1
1700	1677	1
2573	2947	1
4077	2234	0
3633	1732	1
504	5577	0
2015	1460	0
2425	1012	0
5113	1673	1
5044	2947	1
3432	4576	0
795	2910	0
1382	2910	0
4173	611	0
4801	2910	0
5492	1679	1
4620	991	1
4202	271	1
2873	2234	0
5399	2928	0
2339	2910	0
780	4976	1
5402	2261	0
3640	991	1
4107	3287	0
3101	4273	1
1599	4647	1
952	2910	0
108	2234	0
2113	793	1
1536	2947	1
5099	4273	1
4103	4306	1
3551	2234	1
306	4647	1
4274	2183	1
4042	331	1
2748	1732	1
5171	4492	0
2284	1732	1
1099	4531	0
2812	611	0
1292	999	0
3898	3546	1
5061	605	0
833	5448	0
1216	991	1
4305	999	1
166	675	1
2078	4273	1
4129	675	1
1701	5595	0
1872	2832	0
1228	4273	1
3511	2947	1
794	2947	1
4170	4492	0
4355	5577	1
2628	4976	1
5168	271	0
4702	2910	0
220	1448	0
2202	4976	1
2664	2234	0
3682	3892	1
2291	2184	1
2085	1677	1
4984	678	1
2036	1732	1
2768	4273	1
3816	991	1
3953	5595	0
1124	1673	1
1817	5595	0
1422	4536	0
733	4273	1
3461	889	1
5060	4273	1
4964	331	0
3281	1269	0
2304	889	1
1047	1732	1
1	4586	0
2831	611	0
2563	808	1
5530	611	0
953	4367	1
1793	997	1
1691	3988	0
2927	4536	0
3497	611	0
601	5595	0
4758	4273	1
4445	331	0
4591	2753	0
2445	4647	1
3579	1732	1
5463	1673	1
2682	2910	0
116	5607	0
5013	1732	1
4807	1732	1
2368	4492	0
2316	4492	0
5050	1677	1
3444	988	1
4574	994	1
969	675	0
3661	611	0
4380	889	1
901	675	0
4426	4531	0
10	2910	0
578	558	0
4943	611	0
492	889	1
2905	1673	1
2398	3893	1
4641	4647	1
105	5577	1
3193	2910	0
5330	605	0
4574	1732	1
4679	4647	1
4857	2832	0
3336	991	1
3371	4367	0
2355	2418	1
4680	991	1
4923	4531	0
714	2183	1
362	2184	1
5289	5577	1
2575	991	1
5307	4684	0
113	675	0
3557	991	1
4286	997	1
3194	3546	1
583	997	1
1227	1670	1
3326	1734	0
5264	5151	1
503	4531	0
3431	2928	0
385	1015	1
53	2826	0
1359	4367	0
3755	5047	0
1693	889	1
4190	812	1
2190	4490	0
4760	1677	1
759	1732	1
2685	3982	0
1314	1732	1
2779	5448	0
1367	1671	0
1435	5633	1
4300	2180	0
4161	889	1
5389	2910	0
3271	331	0
3102	2184	1
1073	1732	1
659	889	1
3489	1732	1
1750	3893	1
3432	3546	1
2320	3916	1
4152	991	1
190	2183	0
5091	1018	0
477	997	1
3081	2910	0
4013	1677	1
3996	1644	0
1955	2910	0
5548	1002	0
3907	3730	0
5420	271	0
1411	5151	1
5512	5607	0
4210	1679	1
5117	271	0
3290	331	0
3059	889	1
622	675	1
606	3892	1
4287	999	0
1655	1732	1
3776	3546	1
3049	4647	1
5632	3287	0
5257	4647	1
4746	4367	0
1323	611	0
4145	991	1
4002	4536	0
1177	4684	0
2320	4273	1
2458	4647	1
4935	5595	0
2145	2910	0
4656	999	1
3245	4976	1
4781	1671	0
1937	4273	1
4957	331	0
1462	4647	1
2553	1673	1
672	5581	1
2177	605	0
648	991	1
2454	4273	1
2966	1671	0
393	611	0
2499	3287	0
798	4684	0
4674	1732	1
1873	4647	1
2051	991	1
4993	5595	0
2381	4647	1
4036	2234	0
4207	331	0
5526	2219	1
433	1448	0
3256	1734	1
4454	1732	1
5507	271	0
4893	1673	1
23	5595	0
1621	991	1
5148	2832	0
681	611	0
4898	2947	1
737	605	0
2326	997	1
44	1644	0
1244	611	0
4776	611	0
3528	2910	0
5499	1734	0
1935	2947	1
1594	988	1
965	2183	1
329	3916	1
3156	611	0
2772	5595	0
3773	1732	1
661	331	0
3210	5448	0
5520	271	0
305	605	0
2403	3474	1
526	2910	0
671	2910	0
4111	999	0
4062	992	1
1389	4367	0
1210	4976	1
2544	611	0
3398	2234	0
2372	4273	1
3694	997	1
4341	991	1
3008	2271	0
3701	1211	1
2647	999	0
4139	611	0
1524	1677	1
1572	2234	1
3589	3546	1
4368	4273	1
810	5577	1
4338	4273	1
370	331	0
5477	1671	0
5541	2234	0
3068	4647	1
523	1732	1
3380	611	0
1041	2219	1
618	331	0
4551	4976	1
345	4495	0
141	678	1
4315	4306	1
1286	1448	0
2308	889	1
1800	1733	1
2659	1012	0
2040	1732	1
2303	3916	0
1979	1644	0
4006	4492	0
3080	4976	1
3956	3287	0
4937	988	1
2051	2910	0
1061	3287	0
2202	1732	1
4133	4531	0
5000	4273	1
4729	1673	0
1848	4273	0
3992	4684	0
1905	991	1
2973	3979	1
4455	331	0
1499	991	1
5587	4700	1
4733	1643	0
2122	4273	0
5398	3289	1
3461	1679	1
2415	5577	1
395	4492	0
4610	1734	1
4150	1671	0
2164	2219	1
2311	4538	0
5391	611	0
4193	5595	0
3445	1670	0
3402	331	0
3850	5595	0
1146	4813	1
855	611	0
979	2183	1
1494	611	0
3610	611	0
2793	1673	1
1299	2862	0
883	1667	1
415	4976	1
3341	611	0
5344	611	0
2458	4273	1
640	2910	0
3764	4273	1
4624	4976	1
929	5577	1
368	1645	1
1888	1014	1
3945	2947	1
3197	2877	1
3925	4647	1
1923	3727	1
4253	4273	1
4677	4976	1
3170	1644	0
1004	1673	0
4220	1670	1
4942	611	0
2596	1673	0
5523	2234	0
2077	2234	0
2370	991	1
664	4273	1
3754	808	1
2212	2183	1
3119	2234	1
1384	605	0
5184	1732	1
1114	995	1
276	3546	1
1831	2184	1
599	4306	1
5410	1732	1
353	3727	1
404	5448	1
1499	4306	1
5541	3916	1
1943	2183	1
3627	2910	0
3994	331	0
110	331	0
3969	889	1
2539	2418	1
1369	1673	0
2392	889	1
3665	611	0
3943	4647	1
4404	889	1
3001	2910	0
2809	1671	0
545	2234	0
1447	2184	1
2153	2910	0
5155	4976	1
1664	5607	0
824	271	0
3035	5448	1
2933	5448	0
5360	1732	1
2386	2910	0
4802	1671	0
2667	3546	1
2587	1425	0
2993	3982	0
2095	2910	0
3990	4490	0
5301	4536	0
3762	889	1
2422	611	0
2368	4273	1
4694	1677	1
5533	5627	1
1854	4647	1
3092	5595	0
5060	1670	0
4784	3496	0
2285	1644	0
951	4492	0
3544	3727	1
411	3892	1
2064	4976	1
2730	4492	0
3478	991	1
4619	4647	1
3800	4273	1
937	2219	0
4113	991	1
4881	331	0
1841	611	0
2739	605	0
2797	4647	0
3866	2930	0
1073	3884	0
381	4976	1
4125	5577	1
2244	2332	0
4528	5448	1
525	889	1
160	5448	1
5457	999	0
3480	1677	1
1276	4531	0
1789	611	0
3922	1196	0
876	611	0
1612	3916	1
2380	4531	0
5639	4367	0
2389	4364	0
3964	4647	1
5043	331	0
4556	4647	1
5010	999	0
1202	5448	0
2935	2947	1
3753	2183	1
4321	611	0
4059	4273	1
4149	3916	1
1614	678	1
3121	1732	1
1850	2910	0
5000	4647	1
563	5595	0
1948	1012	0
422	5595	0
3350	4647	1
914	992	1
3770	271	0
5503	2183	1
2005	3730	0
2935	3727	1
2333	1644	0
1234	675	0
494	4491	0
525	997	1
804	1673	1
5284	4273	1
1753	4835	1
969	2234	0
3385	1448	0
1322	889	1
2411	678	1
4089	1732	1
3512	5595	0
1621	1679	1
4378	889	1
771	5448	1
584	3893	1
5573	997	1
1391	889	1
2063	5595	0
2256	3546	1
1513	3982	0
4173	5448	1
2	4273	1
1078	2047	0
328	999	0
978	1673	0
5456	991	1
3407	611	0
2543	611	0
2956	1679	1
4224	991	1
3904	4306	1
3019	1732	1
2663	2910	0
4194	678	1
2301	1671	1
712	678	1
1874	271	0
3405	4532	0
211	4647	1
5101	675	0
1003	4532	0
1354	4538	0
2147	3981	1
2663	999	1
4429	605	0
2787	3987	0
2242	1673	0
1810	1673	1
3409	4273	1
3459	5607	0
4915	2180	0
2389	4334	1
2348	675	1
3417	5448	0
1043	4684	0
4164	4273	1
2550	2183	1
4220	1448	0
862	1670	1
1900	1732	1
2637	331	0
855	4976	1
5206	999	0
12	331	0
2393	989	1
5003	1732	1
4850	3893	1
2122	999	1
1445	1732	1
3854	1671	0
3828	4306	0
815	1644	0
5146	1670	0
5034	2271	1
5651	4273	1
2795	2257	0
4068	4306	1
914	1734	0
528	999	1
291	2271	1
3275	611	0
1187	2205	1
1349	5448	1
1358	4273	1
3926	2271	1
476	4342	0
2240	1734	1
4911	1677	1
4964	2947	1
3000	2947	1
1049	808	1
4064	2910	0
3453	999	1
502	4273	1
2323	2947	1
5010	4361	1
1213	2910	0
573	2271	1
2459	5637	0
4291	4342	0
2803	611	0
2754	4492	0
4754	2947	1
5218	4976	1
1801	4976	1
2857	605	0
1851	1670	0
4108	3287	0
1206	3893	1
119	5577	1
401	4531	0
4639	2236	0
2491	2910	0
4314	3892	1
901	271	0
964	1677	1
2914	4647	1
1256	2418	0
3296	4492	0
4035	3496	0
3483	1644	0
1037	4492	0
641	4532	0
1815	2910	0
1664	4492	0
5322	2910	0
1131	2219	1
3973	611	0
221	2910	0
4208	675	1
5171	1732	1
2581	1196	0
5640	2947	0
1436	4686	0
2292	4492	0
2393	1671	0
1251	1670	1
4692	1732	1
2491	2947	1
924	2910	0
2427	3279	1
471	4531	0
2695	3474	1
335	4532	0
279	4976	1
2439	4647	1
1037	3916	1
2609	611	0
1380	4273	1
193	4976	1
712	2184	1
3443	1732	1
3000	4647	1
4794	989	1
2601	4492	0
3293	4491	0
5614	1732	1
246	2910	0
5133	611	0
4240	988	1
417	889	1
2570	3726	1
3854	5577	1
1636	1732	1
5594	1732	1
35	611	0
2657	5585	1
1941	605	0
734	999	1
294	271	0
5502	1732	1
5579	4334	1
3814	5448	1
2420	1644	0
1218	558	0
370	5595	0
3595	4976	1
2814	3916	0
1728	5577	1
2338	1677	1
3821	3287	0
2346	2184	0
3580	3884	0
4894	3727	1
5230	1732	1
811	2910	0
1936	2910	0
2159	1673	0
1960	2234	0
4163	988	1
5084	1732	1
5091	4791	1
1330	5607	0
5054	4684	0
1301	4273	1
5234	1644	0
3332	605	0
4174	4977	1
3272	2910	0
3566	4273	1
5332	1679	1
599	1733	1
3551	2832	0
1068	3546	1
5077	4273	1
349	1671	0
4604	4647	1
2539	2234	0
2983	1018	0
4594	2236	0
1250	1679	1
4898	1670	1
5148	1673	1
4667	271	0
4201	271	0
3100	988	1
5223	605	0
670	1732	1
367	611	0
4732	4306	1
3826	2910	0
4301	3727	1
4101	3287	0
5145	2910	0
687	999	1
3130	2947	1
4119	889	1
4190	991	1
2900	3893	1
267	2947	1
4962	271	0
2004	559	0
2076	3917	1
5498	611	0
5026	4306	1
1319	991	1
1169	4976	1
3857	1732	1
3687	611	0
3670	611	0
3770	4700	1
1979	1732	1
4482	995	1
1107	611	0
685	1673	1
58	2947	1
3778	1734	1
1055	2928	0
1244	991	1
4458	1677	1
2040	2047	0
2489	1644	0
4529	1476	1
1801	5637	0
5022	331	1
1830	991	1
1398	271	1
2631	1673	1
4	675	1
3341	2910	0
5109	2910	0
2885	271	0
4555	3287	0
356	4976	1
1699	2271	1
3645	889	1
5560	2910	0
5171	4531	1
3037	2910	0
1757	4647	1
3922	2219	0
4507	1673	1
1757	4273	1
5311	2832	0
2666	2530	0
339	611	0
3838	1644	0
652	4576	0
1334	2910	0
1955	4273	1
4547	2183	1
355	2234	0
1525	5637	0
573	4647	1
665	2234	0
1694	331	0
326	889	1
4032	2048	0
5024	611	0
1317	991	1
5132	991	1
3623	2048	0
3973	992	1
3333	605	0
716	1644	0
2503	1673	1
5120	1670	1
1462	2234	0
4453	4813	1
5311	4665	0
1938	999	1
3022	1448	0
3295	611	0
1358	4976	1
5481	1012	0
4036	1670	1
4092	2910	0
1595	2184	1
5612	3287	0
2082	2947	1
3457	5448	1
752	4492	0
2854	4273	1
4557	2930	0
4136	3982	0
1086	2183	1
2480	1679	1
2492	331	1
1224	4273	1
4780	3546	1
930	1644	0
1932	5595	0
3451	3287	0
2286	889	1
2466	331	0
3076	331	1
2128	999	1
2811	991	1
1996	992	1
1244	4647	1
2981	1018	0
5488	605	0
3538	4647	1
3102	3287	0
1139	5607	0
1826	991	1
2872	4647	1
2543	2947	1
337	5577	1
2007	2947	1
5114	2048	0
1333	611	0
3851	1732	1
1571	1448	0
4451	808	1
773	808	1
3151	3287	0
1232	2234	0
5304	988	1
776	1673	0
5059	611	0
4989	611	0
4420	4647	1
2636	4700	0
4796	995	1
2006	2910	0
1892	1732	1
1967	3727	1
2472	2183	1
2320	1448	0
3952	889	1
1157	1734	0
1411	2418	1
67	605	0
1907	1673	1
8	678	1
597	2910	0
430	3917	1
2292	4490	0
957	1448	0
623	991	1
3197	838	1
5129	999	1
2784	4531	0
5280	1679	1
3398	2219	1
220	5595	0
4581	611	0
3692	331	1
5279	605	0
2186	1671	0
4164	2219	1
138	2418	1
243	1448	0
3654	3728	0
1628	1670	1
2425	889	1
4140	4647	1
1170	4976	1
544	675	1
3366	605	0
1062	3546	1
39	675	1
2788	1671	0
212	331	0
3583	1732	1
2837	3916	1
5537	4531	0
2263	5637	0
3535	4976	1
3281	997	1
2076	611	0
5335	611	0
4685	1448	0
4882	2947	1
362	5448	0
3954	808	1
3894	271	0
4333	2910	0
3158	2832	0
241	1677	1
2118	2910	0
4644	1677	0
5415	1732	1
555	5607	0
2282	2910	0
3395	4342	0
1410	331	0
2426	1211	0
3449	889	1
3241	5448	1
980	1734	1
2564	4647	1
3669	4976	1
1704	2183	1
3686	611	0
5408	678	1
422	2219	1
2842	991	1
2875	4492	0
2087	3893	1
4050	1667	1
584	4976	1
1032	997	1
2149	2418	1
437	3246	1
214	5151	1
3237	3893	1
3119	4647	1
2807	2910	0
1438	5595	0
767	2910	0
4267	808	0
3635	2910	0
2280	331	0
3509	4576	0
3332	3061	1
1514	331	0
2682	2271	1
2182	5577	0
1161	4492	0
511	4273	1
941	2910	0
1291	1732	1
2531	999	0
416	4531	0
1397	4647	1
4519	808	1
645	1677	1
5556	1644	0
4631	271	0
5138	1732	1
652	5577	1
313	5595	0
2016	271	1
2310	991	1
4590	2753	0
659	2048	0
364	2234	0
3857	331	0
5272	4665	0
177	4647	0
128	3916	1
1214	4273	1
1151	992	1
5011	4647	1
3694	4273	1
5102	4976	1
2059	4813	1
1132	1448	0
1862	1734	1
2213	271	0
608	331	1
4288	4647	1
1410	4273	1
1234	2234	0
5260	5595	0
5485	2219	1
3256	4684	0
4796	611	0
5209	4273	1
4539	2184	1
3499	2236	0
4550	2048	0
722	1733	1
1471	1671	0
1456	4492	0
74	5448	0
2431	999	0
5318	4306	1
628	5002	1
3385	4647	1
910	1196	0
3182	2862	0
1046	1919	0
2898	3893	1
2315	2947	1
2278	4647	1
2268	4273	1
4111	2928	0
5036	4586	0
1712	5607	0
3163	4492	0
2017	2234	1
4604	999	0
239	331	0
1462	5448	1
1810	1679	1
1896	4491	0
1489	2947	1
961	5637	0
96	1644	0
2212	889	1
2087	1448	0
471	988	1
1639	4492	0
4421	2947	1
1635	1732	1
2053	3546	1
3186	988	1
1418	675	0
4559	4273	1
5273	5448	1
2837	605	0
1352	1671	0
5303	2910	0
1113	5595	0
481	611	0
3241	271	0
3016	611	0
3923	2219	1
1338	2910	0
1725	5002	1
4064	4306	1
1106	1670	1
124	4976	1
34	2430	0
281	1671	0
2078	4976	1
2030	1919	0
4281	611	0
2908	1734	1
1349	1733	1
2838	1671	0
4348	991	1
371	3727	1
1322	4367	0
4933	1671	0
4995	331	0
5331	4647	1
1241	611	0
3644	611	0
976	997	1
3699	4273	1
5249	1671	0
2736	271	0
1879	1969	0
3190	558	0
2542	988	1
4513	889	1
2353	1732	1
3200	5293	0
4329	1673	1
4437	4273	1
4221	271	0
3260	2183	1
1262	889	1
660	4976	1
313	4647	1
5428	4976	1
1110	999	0
3410	2910	0
3561	999	1
3493	1674	0
311	4647	1
1824	991	1
3436	1667	0
3690	4495	0
4739	1732	1
716	1670	1
5235	3546	1
1772	1734	1
843	2910	0
5453	4700	1
252	1671	0
4545	4532	0
3385	4273	1
1739	675	0
1068	2047	0
4769	4647	1
3663	889	1
3787	1425	0
427	4273	1
2878	2910	0
1934	991	1
2741	4531	0
4265	999	0
1059	4813	1
2952	4367	0
1126	1732	1
569	605	0
2657	889	1
5396	1269	0
4865	988	1
3415	1673	1
4074	1732	1
548	3985	1
3543	1732	1
3407	2910	0
2437	4976	1
2300	4531	0
3036	991	1
1553	995	1
4469	3727	0
4172	3893	1
811	605	0
5509	605	0
2749	5595	0
5339	3727	1
848	4531	0
2044	611	0
2980	2234	0
5057	4273	1
5185	605	0
1722	1732	1
370	4306	1
5604	1732	1
5344	4976	1
2712	1002	0
2544	3893	1
1780	271	0
5536	4273	1
1806	999	0
5497	1673	1
3861	1734	1
4905	1670	1
2549	4367	0
3512	331	0
1298	2234	0
302	4976	1
3877	3279	1
3712	5448	0
2996	1670	0
3049	991	1
5478	2910	0
2748	991	1
939	4306	1
3021	2910	0
3209	4306	1
4339	5607	0
4162	3916	1
2869	5595	0
4348	4647	1
1579	4976	1
2619	2271	1
2188	611	0
1325	4976	1
4549	5595	0
3165	611	0
425	4306	1
5267	2947	1
3556	2947	1
5302	1732	1
3434	1448	0
1583	3916	0
5241	4492	0
1844	1670	0
3400	2910	0
1558	611	0
5309	2183	1
4110	4361	0
2089	991	1
3618	2910	0
2345	4479	0
1307	1002	0
4017	5595	0
505	4976	1
4308	2910	0
1465	2910	0
2510	2219	1
3638	2910	0
3123	1671	1
5478	5618	1
3851	605	0
165	675	1
1166	4492	0
2668	889	1
3004	1732	1
2807	2180	0
2109	5595	0
4183	611	0
1056	2234	0
3601	3287	0
2444	4647	0
5438	1732	1
5351	3893	1
3697	4976	1
738	4492	0
1791	2910	0
2664	2947	1
3528	991	1
3466	988	1
760	1677	1
1232	5448	1
664	2234	0
1828	808	1
4214	1644	0
3578	2910	0
4895	4526	1
1631	991	1
4188	611	0
2056	4576	0
1248	4647	1
2938	271	0
3370	5607	0
1401	675	0
532	5595	0
3475	1644	0
3154	611	0
182	5595	0
2822	1673	0
4907	2271	1
3681	1644	0
1791	2234	0
5468	2047	0
2633	4492	0
4154	1671	0
5129	2219	1
177	991	1
2666	2910	0
4856	991	1
1631	5595	0
364	2910	0
5340	3988	0
3593	1014	1
1113	4813	1
1748	889	1
1259	1732	1
723	2947	1
2370	611	0
5504	4361	0
4322	4976	1
3132	2271	1
3166	3728	0
135	4273	1
61	2184	1
1492	5577	1
818	1673	1
17	889	1
421	5595	0
3121	1667	1
315	4273	1
4507	991	1
482	5581	1
619	4835	1
5366	3917	1
76	5448	1
1736	675	1
224	5607	0
483	988	1
965	1733	1
3088	3728	0
3227	2234	0
562	4538	0
3048	988	1
4705	2910	0
1395	4273	1
5239	2222	1
1341	5627	1
2295	1012	0
1471	2910	0
653	1667	0
3669	1644	0
4325	1677	1
1762	2234	1
1454	5577	1
1854	611	0
4071	2910	0
1441	1448	0
266	2877	1
1818	3916	1
3538	2910	0
4862	991	1
5377	991	1
1194	991	1
1966	4536	0
2005	1644	0
4718	5448	1
4014	611	0
4861	991	1
4842	2947	1
3837	4684	0
4752	4273	1
5305	1644	0
600	1677	1
5475	331	0
4196	3061	0
2921	4976	1
99	4492	0
82	5577	1
3126	2947	1
5187	3916	1
2969	3916	1
1853	1677	0
4731	605	0
1061	4576	0
4087	808	1
4478	991	1
1528	611	0
2068	1671	0
409	1732	1
5377	4976	1
2632	2271	1
3291	1732	1
3029	1667	1
4864	889	1
5416	2418	1
4908	4647	1
5286	1732	1
2638	5637	0
2143	611	0
425	2910	0
3594	1644	0
3403	1673	1
5192	2947	1
1789	1732	1
3471	2910	0
2507	675	1
3029	889	1
73	2910	0
1392	5585	1
3121	1644	0
3695	331	0
1287	611	0
1135	3727	1
3255	331	1
2194	271	0
2316	4647	1
1405	2910	0
3677	4531	1
4056	3546	1
5601	3878	0
3330	2910	0
5351	1733	1
2310	331	0
2757	999	1
4127	3916	0
3513	3727	1
4707	2418	1
2010	1732	1
1836	2947	1
114	4273	0
5317	4647	1
5408	1644	0
4839	4531	0
1442	271	1
2195	2271	1
1534	331	0
3876	3727	1
536	997	1
2477	675	0
2893	2910	0
2137	4526	0
936	2184	1
1925	2418	1
3871	2910	0
4082	1732	1
3345	3546	1
253	3726	1
4423	2947	1
2507	1644	0
74	991	1
5264	991	1
2210	5595	0
1978	3982	0
18	1509	1
1115	3893	1
325	1679	1
1744	889	1
2450	5448	0
2451	5577	1
3329	886	1
576	611	0
1070	2910	0
4499	4976	1
2732	4273	0
5259	999	0
202	4813	1
5148	999	1
1713	611	0
2740	2910	0
3502	1671	0
1561	1670	1
3506	4273	1
2719	5577	1
664	2947	1
4630	2234	0
4661	4526	0
2214	5595	0
393	1732	1
2353	3917	1
5471	992	1
3054	999	0
4617	2271	1
4644	4531	0
4310	2910	0
4006	991	1
4920	991	1
2490	3546	1
5381	1448	0
113	5577	0
554	4492	0
1433	5577	1
3665	4492	0
2333	5595	0
2404	2430	0
1419	611	0
4136	1732	1
5145	2183	1
903	4647	1
4737	1673	1
2603	605	0
4767	2947	1
327	1012	0
2934	5577	1
882	991	1
5547	2910	0
5145	2234	1
5446	4647	1
5163	5448	1
4103	5637	0
3331	5637	0
3593	2910	0
1326	4647	1
4156	991	1
635	3979	0
252	2910	0
2187	3229	1
2046	4536	0
5503	1732	0
308	5577	0
3597	995	1
694	4684	0
2113	677	0
2844	1732	1
717	991	1
4163	5448	1
5538	4700	1
2409	1472	1
5555	4647	1
1625	271	0
3074	2910	0
2570	4492	0
2968	4670	0
933	1677	1
5352	2183	1
719	4273	0
4709	5448	1
3339	271	0
3636	4976	1
1978	1448	0
5395	4647	1
1438	997	1
3186	5448	1
3003	4647	1
272	2910	0
4046	2219	1
2114	2418	1
178	2910	0
2549	1448	0
5045	2947	1
2464	999	0
2554	1679	1
1416	2826	0
5279	5595	0
3598	3982	0
1825	4976	1
2292	2947	1
3030	5448	1
767	4647	1
1992	889	1
399	2271	1
3073	991	1
309	2910	0
783	2832	0
3370	4273	1
3542	2048	0
120	1677	1
508	2184	1
5343	1732	1
1426	2230	0
4599	5448	1
1755	2234	0
3471	4367	1
1443	5595	0
4567	1644	0
3703	4664	0
672	2418	1
2906	4700	1
5471	4665	0
4717	1679	1
3578	1732	1
3048	997	0
1631	605	0
1393	2910	0
1188	1015	1
339	2910	0
5221	1670	1
485	5607	1
1047	991	1
4515	991	1
3026	1448	0
5074	3917	1
1759	1644	0
2382	2947	1
1791	4647	1
3197	5583	1
2124	4812	1
5329	2234	0
1417	5448	0
676	4647	1
3959	999	1
632	271	0
3294	889	1
2595	5152	1
3343	989	1
5383	989	1
5469	4813	0
790	1732	1
2395	1667	0
2641	4306	1
5253	4306	1
231	2910	0
1152	5577	1
1635	1679	1
751	1644	0
5473	1670	0
2647	4273	1
4180	1732	1
3418	4492	0
2455	5595	0
5243	4976	1
727	678	1
2689	4976	1
4917	991	1
1092	2183	1
1620	5577	1
5532	1733	1
1893	4700	1
5157	2910	0
1292	1472	0
1491	1448	0
4468	675	1
2837	1732	1
5193	2183	1
4167	4972	0
2493	3287	0
1115	1732	1
5012	4306	1
1932	4976	1
1588	4306	0
3429	5448	1
5486	4342	0
4745	1732	1
4365	4532	0
4674	997	1
4258	2418	1
4580	1732	1
235	2910	0
4330	1670	1
4562	889	1
3915	4273	1
5466	605	0
1123	5595	0
1180	4976	1
2034	1448	0
2416	1644	0
1259	889	1
5392	4273	1
366	5595	0
2886	4976	1
5004	2219	1
2948	4976	1
4825	997	1
2586	271	0
4238	4647	1
2849	611	0
3549	5595	0
5188	2183	1
1455	1644	0
4182	808	1
2361	1670	1
4019	675	1
3418	1671	0
1213	1673	1
3525	611	0
1956	2184	1
4822	4367	0
5305	4976	1
4015	5448	1
4176	1671	1
801	2910	0
267	331	0
4598	1734	1
2444	1731	1
3167	1679	1
1166	4273	1
4216	4367	0
1095	4492	0
468	4306	1
4326	4647	1
1975	1019	0
2882	1671	0
3115	1644	0
4548	2236	0
717	271	0
4519	3287	0
5367	995	1
46	5595	0
3114	4367	1
5371	3893	1
5536	988	1
5320	5595	1
5563	4531	0
621	1671	0
2124	3830	0
4885	1734	1
4085	2910	0
4980	1732	1
3837	1448	0
4754	675	0
2508	5595	0
3584	889	1
3784	2910	0
5368	4492	0
119	5595	0
1335	2234	1
1093	3729	1
3510	4531	0
1158	4976	1
5178	611	0
2423	5608	0
5006	3893	1
4621	889	1
5549	2910	0
3267	4492	0
4879	1677	1
3390	3978	1
3775	4647	1
3100	1732	1
726	605	0
4674	611	0
531	611	0
2461	1451	0
3636	611	0
4287	2947	1
3948	1644	0
2992	4647	1
4527	610	1
5023	991	1
1379	1732	1
5429	2234	0
561	4364	0
1311	4976	1
284	4976	1
3205	2910	0
811	5577	1
2315	1196	0
4891	4811	1
4777	1671	0
1390	4273	1
2023	4306	1
2638	3727	1
5553	1002	0
2213	611	0
4906	997	1
4260	1012	0
3333	1643	0
2113	2271	0
191	991	1
1874	3727	1
1941	611	0
2664	5151	0
5483	1732	1
4028	5448	0
42	991	1
1118	4273	1
290	331	0
1549	2910	0
